"Class[Size] ->","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]"
"2008M05",2.15208000e+02,1.43299323e+00,1.22400000e+01,8.39000000e+00,7.43000000e+00,6.75000000e+00,2.59105000e+04,1.75795065e+04,4.06582000e+04,8.23285000e+04,5.70753651e+04,8.66289182e+01,3.98000000e+02,1.00990000e+02,1.98000000e+00,2.14936000e+02,8.91800000e+01,8.75590000e+01,1.25397619e+02,5.37160500e+00,2.00552586e+00,1.01624036e+01,9.77448910e+00,1.06129558e+01,1.13184726e+01,1.09521279e+01,4.46163369e+00,5.98645201e+00,4.61502150e+00,5.37034031e+00,4.49065680e+00,4.47231285e+00,4.83148964e+00,4.00704849e-02,-2.78717444e-02,2.15264255e-02,7.15459852e-03,1.97093171e-02,6.54973365e-02,1.68369792e-01,5.03785300e-02,1.28968787e-02,1.04514961e-02,2.29566263e-02,3.22943188e-02,2.12616795e-02,6.81165811e-01,5.90005207e-03,-1.46963233e-02,-2.15790392e-02,-3.42836587e-02,-5.47465422e-03,6.20876914e-04,5.61762574e-03,-2.58343904e-02,3.24297537e-02,-1.28642836e-03,1.75088986e-03,4.28141053e-03,1.81756919e-03,1.07821524e-01,4.46163369e+00,4.47257606e+00,4.97560719e-02,2.07266276e-03,4.61502150e+00,1.04514961e-02,-1.28642836e-03,4.44683787e+00,2.57381885e-02,4.60017401e+00,1.48474968e-02,4.45929367e+00,1.32823868e-02,4.62234622e+00,-7.32472056e-03
"2008M06",2.17463000e+02,1.62748643e+00,1.35600000e+01,9.09000000e+00,7.49000000e+00,6.75000000e+00,2.66117000e+04,1.74787793e+04,4.08204000e+04,8.27337000e+04,5.74196776e+04,8.43650348e+01,3.84300000e+02,1.00940000e+02,2.47000000e+00,2.15424000e+02,8.98270000e+01,8.77600000e+01,1.33880000e+02,5.38202872e+00,2.01356880e+00,1.01891062e+01,9.76874281e+00,1.06169372e+01,1.13233823e+01,1.09581423e+01,4.43515304e+00,5.95142350e+00,4.61452628e+00,5.37260818e+00,4.49788560e+00,4.47460582e+00,4.89694388e+00,4.81801315e-02,-2.50507496e-02,1.66455483e-02,-9.13500957e-03,2.00425361e-02,6.11848588e-02,1.51626055e-01,4.01891186e-02,7.50892577e-02,9.35609492e-03,2.36357218e-02,3.74059804e-02,2.18994001e-02,6.84978549e-01,1.04237188e-02,8.04293880e-03,2.67026767e-02,-5.74628707e-03,3.98141878e-03,4.90967422e-03,6.01447102e-03,-2.64806517e-02,-3.50285077e-02,-4.95221126e-04,2.26786973e-03,7.22879907e-03,2.29296412e-03,6.54542356e-02,4.43515304e+00,4.46920583e+00,3.65048151e-02,-3.37022584e-03,4.61452628e+00,9.35609492e-03,-4.95221126e-04,4.44928171e+00,1.99241237e-02,4.59988194e+00,1.46443379e-02,4.45700565e+00,1.22001825e-02,4.62387262e+00,-9.34633458e-03
"2008M07",2.19016000e+02,1.25111209e+00,1.41600000e+01,9.43000000e+00,7.44000000e+00,6.88043478e+00,2.66134000e+04,1.77707677e+04,4.05518000e+04,8.31011300e+04,5.79813599e+04,8.51860874e+01,4.09700000e+02,1.00880000e+02,2.09000000e+00,2.15965000e+02,9.02450000e+01,8.79180000e+01,1.33370909e+02,5.38914479e+00,2.00687085e+00,1.01891701e+01,9.78531013e+00,1.06103354e+01,1.13278136e+01,1.09678769e+01,4.44483813e+00,6.01542518e+00,4.61393169e+00,5.37511636e+00,4.50252819e+00,4.47640456e+00,4.89313404e+00,5.35171845e-02,-3.17486983e-02,-5.14579288e-03,1.44475005e-03,-3.83709453e-03,5.80915255e-02,1.52167155e-01,2.52841712e-02,7.21010128e-02,7.66211023e-03,2.43346325e-02,4.05242384e-02,2.21968103e-02,5.87480759e-01,7.11606539e-03,-6.69794868e-03,6.38796358e-05,1.65673124e-02,-6.60178723e-03,4.43128384e-03,9.73451761e-03,9.68509140e-03,6.40016870e-02,-5.94589255e-04,2.50817839e-03,4.64259575e-03,1.79874592e-03,-3.80983936e-03,4.44483813e+00,4.45899390e+00,2.57815549e-02,-1.02119297e-02,4.61393169e+00,7.66211023e-03,-5.94589255e-04,4.45164383e+00,7.35007439e-03,4.59951248e+00,1.44192069e-02,4.46817159e+00,-9.17768912e-03,4.62543983e+00,-1.15081370e-02
"2008M08",2.18690000e+02,4.99752878e-01,1.36900000e+01,9.27000000e+00,7.41000000e+00,7.25000000e+00,2.69926000e+04,1.73504442e+04,4.02554300e+04,8.30958800e+04,5.82993401e+04,8.53630020e+01,3.73500000e+02,1.00750000e+02,1.94000000e+00,2.16393000e+02,9.01720000e+01,8.80260000e+01,1.16666190e+02,5.38765520e+00,2.00283044e+00,1.02033180e+01,9.76137339e+00,1.06030002e+01,1.13277504e+01,1.09733461e+01,4.44691278e+00,5.92291800e+00,4.61264220e+00,5.37709620e+00,4.50171896e+00,4.47763223e+00,4.75931678e+00,5.17193666e-02,-3.31815444e-02,4.02547160e-02,-8.68919832e-03,-1.38366098e-02,4.56453792e-02,1.41933863e-01,3.16564748e-02,-2.09306886e-02,4.67592754e-03,2.46742434e-02,3.90344199e-02,2.19370008e-02,4.77717203e-01,-1.48958461e-03,-4.04040954e-03,1.41479060e-02,-2.39367377e-02,-7.33526762e-03,-6.31780319e-05,5.46919743e-03,2.07464788e-03,-9.25071800e-02,-1.28949083e-03,1.97984143e-03,-8.09236424e-04,1.22766350e-03,-1.33817253e-01,4.44691278e+00,4.46834594e+00,3.18292582e-02,9.35203751e-03,4.61264220e+00,4.67592754e-03,-1.28949083e-03,4.45393138e+00,1.44145576e-02,4.59907499e+00,1.35672064e-02,4.46427118e+00,4.07475968e-03,4.62583040e+00,-1.31882034e-02
"2008M09",2.18877000e+02,-1.53005467e-01,1.27500000e+01,9.09000000e+00,7.46000000e+00,7.25000000e+00,2.70418000e+04,1.73444163e+04,4.05146500e+04,8.34758100e+04,5.87052067e+04,8.36045124e+01,3.71800000e+02,1.00640000e+02,2.03000000e+00,2.16713000e+02,9.02470000e+01,8.81160000e+01,1.04114286e+02,5.38850993e+00,2.00955541e+00,1.02051391e+01,9.76102591e+00,1.06094189e+01,1.13323122e+01,1.09802837e+01,4.42609749e+00,5.91835608e+00,4.61154979e+00,5.37857390e+00,4.50255036e+00,4.47865413e+00,4.64548920e+00,4.83454927e-02,-3.16649146e-02,2.50620164e-02,-1.68002595e-02,-1.81830929e-02,3.92319500e-02,1.37835002e-01,3.66116200e-02,1.29007712e-01,2.58680873e-03,2.40936125e-02,3.60217399e-02,2.02337430e-02,2.64528920e-01,8.54726300e-04,6.72497491e-03,1.82106264e-03,-3.47477982e-04,6.41873550e-03,4.56176748e-03,6.93764813e-03,-2.08152811e-02,-4.56192929e-03,-1.09240787e-03,1.47769857e-03,8.31398071e-04,1.02190287e-03,-1.13827588e-01,4.42609749e+00,4.46454871e+00,3.48831326e-02,-3.79723363e-03,4.61154979e+00,2.58680873e-03,-1.09240787e-03,4.45615203e+00,8.39667062e-03,4.59857984e+00,1.29699557e-02,4.47141417e+00,-6.86546319e-03,4.62733217e+00,-1.57823791e-02
"2008M10",2.16995000e+02,4.98029781e-01,1.29300000e+01,9.12000000e+00,7.53000000e+00,7.25000000e+00,2.69087000e+04,1.75878260e+04,4.07419000e+04,8.41003400e+04,5.95676246e+04,8.49639026e+01,3.67700000e+02,1.00340000e+02,2.20000000e-01,2.16788000e+02,8.96510000e+01,8.79910000e+01,7.66086957e+01,5.37987431e+00,2.01889504e+00,1.02002049e+01,9.77496224e+00,1.06150123e+01,1.13397659e+01,1.09948675e+01,4.44222649e+00,5.90726739e+00,4.60856442e+00,5.37891992e+00,4.49592435e+00,4.47723454e+00,4.33871059e+00,3.66313819e-02,-2.49193222e-02,1.37250380e-02,-2.56561604e-02,-5.29571998e-03,4.13191236e-02,1.35036354e-01,4.63446834e-02,-6.19515499e-02,-1.89177136e-03,2.19705012e-02,2.63677273e-02,1.62118956e-02,-1.13293214e-01,-8.63561640e-03,9.33962760e-03,-4.93416261e-03,1.39363261e-02,5.59340982e-03,7.45372049e-03,1.45837927e-02,1.61289972e-02,-1.10886870e-02,-2.98537390e-03,3.46019966e-04,-6.62600118e-03,-1.41959174e-03,-3.06778606e-01,4.44222649e+00,4.46938119e+00,4.25528530e-02,4.83248183e-03,4.60856442e+00,-1.89177136e-03,-2.98537390e-03,4.45831445e+00,1.10667348e-02,4.59803832e+00,1.05260984e-02,4.48230001e+00,-1.29188207e-02,4.62875327e+00,-2.01888504e-02
"2008M11",2.13153000e+02,1.08914590e-02,1.08500000e+01,8.25000000e+00,7.64000000e+00,7.25000000e+00,2.72964000e+04,1.74134772e+04,4.24465100e+04,8.59475300e+04,6.02046347e+04,8.75636024e+01,3.11700000e+02,1.00000000e+02,5.20000000e-01,2.16947000e+02,8.85930000e+01,8.79520000e+01,5.73094737e+01,5.36201022e+00,2.03339760e+00,1.02145101e+01,9.76499974e+00,1.06560000e+01,1.13614923e+01,1.10055046e+01,4.47236541e+00,5.74204119e+00,4.60517019e+00,5.37965308e+00,4.48405285e+00,4.47679121e+00,4.04846594e+00,1.09391237e-02,0.00000000e+00,5.19637444e-02,-3.57853901e-02,1.61932099e-02,5.49097825e-02,1.23816166e-01,2.19458740e-02,-8.92546082e-02,-6.87630394e-03,1.99584379e-02,9.20777141e-03,1.38069029e-02,-5.03012082e-01,-1.78640941e-02,1.45025614e-02,1.43051710e-02,-9.96249947e-03,4.09876481e-02,2.17263840e-02,1.06371223e-02,3.01389221e-02,-1.65226202e-01,-3.39423307e-03,7.33166598e-04,-1.18715068e-02,-4.43325402e-04,-2.90244646e-01,4.47236541e+00,4.46812649e+00,2.02849487e-02,-1.25470048e-03,4.60517019e+00,-6.87630394e-03,-3.39423307e-03,4.46042788e+00,7.69860404e-03,4.59746265e+00,7.70753309e-03,4.46373478e+00,4.39170776e-03,4.62886957e+00,-2.36993868e-02
"2008M12",2.11398000e+02,-3.81159803e-01,9.40000000e+00,7.28000000e+00,7.71000000e+00,7.25000000e+00,2.86399000e+04,1.96659342e+04,4.58807400e+04,8.99061400e+04,6.18573521e+04,9.17494074e+01,3.39300000e+02,9.96000000e+01,1.40000000e-01,2.16925000e+02,8.80980000e+01,8.79090000e+01,4.11218182e+01,5.35374261e+00,2.04251819e+00,1.02625561e+01,9.88664319e+00,1.07338007e+01,1.14065215e+01,1.10325862e+01,4.51906103e+00,5.82688467e+00,4.60116216e+00,5.37955167e+00,4.47844983e+00,4.47630219e+00,3.71653884e+00,-2.22304733e-04,1.04303423e-02,7.07808792e-03,-1.73830960e-02,3.16084708e-02,6.22383965e-02,1.13095558e-01,1.73531632e-02,5.61550168e-03,-1.11822251e-02,1.74710845e-02,1.29485144e-03,1.13140331e-02,-8.01841766e-01,-8.26760505e-03,9.12058440e-03,4.80460251e-02,1.21643451e-01,7.78007262e-02,4.50292435e-02,2.70816234e-02,4.66956145e-02,8.48434850e-02,-4.00802140e-03,-1.01412398e-04,-5.60301651e-03,-4.89022590e-04,-3.31927108e-01,4.51906103e+00,4.45488649e+00,1.67345604e-02,-1.32399930e-02,4.60116216e+00,-1.11822251e-02,-4.00802140e-03,4.46250234e+00,-7.61584898e-03,4.59686577e+00,4.29639159e-03,4.48657183e+00,-3.16853392e-02,4.62988968e+00,-2.87275163e-02
"2009M01",2.11933000e+02,-4.15414049e-01,7.88000000e+00,6.25000000e+00,7.86000000e+00,7.22727273e+00,2.70769000e+04,1.81247000e+04,4.50505000e+04,8.95996000e+04,6.17230000e+04,8.66112253e+01,2.90200000e+02,9.91500000e+01,2.30000000e-01,2.17346000e+02,8.81080000e+01,8.78820000e+01,4.17100000e+01,5.35627019e+00,2.06178661e+00,1.02064362e+01,9.80503093e+00,1.07155394e+01,1.14031061e+01,1.10304119e+01,4.46142943e+00,5.67057034e+00,4.59663385e+00,5.38149055e+00,4.47856333e+00,4.47599501e+00,3.73074091e+00,-1.13650577e-03,2.05662776e-02,-1.87253027e-02,-2.94517517e-02,4.49852457e-02,6.90167080e-02,1.16768764e-01,-7.89252943e-03,-8.07316502e-02,-1.71987041e-02,1.65852052e-02,-1.11165319e-03,9.01849233e-03,-8.01541074e-01,2.52757433e-03,1.92684189e-02,-5.61198846e-02,-8.16122596e-02,-1.82613384e-02,-3.41538157e-03,-2.17432837e-03,-5.76315984e-02,-1.56314331e-01,-4.52830962e-03,1.93888209e-03,1.13503513e-04,-3.07182964e-04,1.42020716e-02,4.46142943e+00,4.45265847e+00,-3.96460286e-03,-2.22802790e-03,4.59663385e+00,-1.71987041e-02,-4.52830962e-03,4.46454838e+00,-1.18899181e-02,4.59626116e+00,3.72699624e-04,4.49475811e+00,-4.20996482e-02,4.62866658e+00,-3.20327283e-02
"2009M02",2.12705000e+02,-5.98276537e-01,6.50000000e+00,5.42000000e+00,7.95000000e+00,6.95000000e+00,2.69204000e+04,1.79524000e+04,4.44628000e+04,8.94492000e+04,6.19971000e+04,8.49544419e+01,2.82000000e+02,9.87200000e+01,2.20000000e-01,2.17792000e+02,8.82660000e+01,8.79520000e+01,3.90873684e+01,5.35990623e+00,2.07317193e+00,1.02006396e+01,9.79547909e+00,1.07024082e+01,1.14014261e+01,1.10348429e+01,4.44211514e+00,5.64190707e+00,4.59228756e+00,5.38354048e+00,4.48035498e+00,4.47679121e+00,3.66579936e+00,8.46278257e-05,2.93575646e-02,-5.94168256e-04,-2.85661455e-02,4.12692849e-02,6.60027098e-02,1.12246087e-01,-1.63973597e-02,-1.21087263e-01,-2.30309569e-02,1.78495512e-02,-1.31334650e-03,8.83920561e-03,-8.92132461e-01,3.63604223e-03,1.13853222e-02,-5.79660236e-03,-9.55183815e-03,-1.31311983e-02,-1.67998931e-03,4.43097683e-03,-1.93142943e-02,-2.86632695e-02,-4.34629481e-03,2.04992511e-03,1.79164777e-03,7.96205554e-04,-6.49415517e-02,4.44211514e+00,4.44639205e+00,-1.28454455e-02,-6.26641712e-03,4.59228756e+00,-2.30309569e-02,-4.34629481e-03,4.46657603e+00,-2.01839803e-02,4.59566257e+00,-3.37501250e-03,4.48355296e+00,-3.71609083e-02,4.62825389e+00,-3.59663290e-02
"2009M03",2.12495000e+02,-2.48481503e-01,5.00000000e+00,4.71000000e+00,8.08000000e+00,6.45454545e+00,2.72591000e+04,1.80847000e+04,4.39579000e+04,9.01508000e+04,6.21040000e+04,9.02062745e+01,3.44100000e+02,9.81900000e+01,1.60000000e-01,2.18253000e+02,8.81690000e+01,8.80150000e+01,4.79390909e+01,5.35891846e+00,2.08939187e+00,1.02131427e+01,9.80282156e+00,1.06909876e+01,1.14092391e+01,1.10365657e+01,4.50209899e+00,5.84093231e+00,4.58690438e+00,5.38565494e+00,4.47925543e+00,4.47750725e+00,3.86993127e+00,-4.47478461e-03,5.59942694e-02,2.50477864e-02,-3.02946136e-02,3.03457736e-02,7.32262493e-02,1.00044187e-01,1.98768872e-02,1.05171872e-02,-2.84141399e-02,1.77182319e-02,-5.27138616e-03,7.59566618e-03,-7.88343573e-01,-9.87770541e-04,1.62199439e-02,1.25030468e-02,7.34246620e-03,-1.14205268e-02,7.81295734e-03,1.72278935e-03,5.99838513e-02,1.99025242e-01,-5.38318298e-03,2.11446145e-03,-1.09955519e-03,7.16043380e-04,2.04131909e-01,4.50209899e+00,4.44898396e+00,2.15007448e-02,2.59190843e-03,4.58690438e+00,-2.84141399e-02,-5.38318298e-03,4.46859447e+00,-1.96105178e-02,4.59508382e+00,-8.17944638e-03,4.49186324e+00,-4.28792864e-02,4.62758469e+00,-4.06803089e-02
"2009M04",2.12709000e+02,7.19623730e-02,3.62000000e+00,3.89000000e+00,8.09000000e+00,6.11363636e+00,2.81789000e+04,1.83579000e+04,4.37828000e+04,8.96312000e+04,6.18417000e+04,8.78189405e+01,3.39700000e+02,9.77800000e+01,2.00000000e-01,2.18706000e+02,8.82950000e+01,8.82110000e+01,4.96466667e+01,5.35992503e+00,2.09062873e+00,1.02463287e+01,9.81781528e+00,1.06869963e+01,1.14034588e+01,1.10323332e+01,4.47527720e+00,5.82806288e+00,4.58272006e+00,5.38772836e+00,4.48068348e+00,4.47973167e+00,3.90493125e+00,-5.77991582e-03,7.04065491e-02,6.23461398e-02,9.04252009e-03,6.85658543e-02,8.56070088e-02,8.58229312e-02,-1.21908781e-02,-1.25959376e-01,-3.35878732e-02,1.91389426e-02,-5.69190781e-03,9.23638913e-03,-8.18736865e-01,1.00657575e-03,1.23685854e-03,3.31860606e-02,1.49937226e-02,-3.99131150e-03,-5.78035005e-03,-4.23250490e-03,-2.68217866e-02,-1.28694376e-02,-4.18432003e-03,2.07342182e-03,1.42805356e-03,2.22441729e-03,3.49999859e-02,4.47527720e+00,4.46109917e+00,-9.40422489e-03,1.21152123e-02,4.58272006e+00,-3.35878732e-02,-4.18432003e-03,4.47061152e+00,-9.51234777e-03,4.59453847e+00,-1.18184151e-02,4.49564165e+00,-3.45424762e-02,4.62634133e+00,-4.36212698e-02
"2009M05",2.13022000e+02,1.32758048e-01,2.29000000e+00,3.18000000e+00,8.10000000e+00,5.75000000e+00,2.83825000e+04,1.84367000e+04,4.44056000e+04,9.00490000e+04,6.19935000e+04,8.57024337e+01,3.32600000e+02,9.75000000e+01,1.90000000e-01,2.18904000e+02,8.83870000e+01,8.82790000e+01,5.90285000e+01,5.36139545e+00,2.09186406e+00,1.02535280e+01,9.82209852e+00,1.07011209e+01,1.14081092e+01,1.10347848e+01,4.45088122e+00,5.80694057e+00,4.57985238e+00,5.38863328e+00,4.48172490e+00,4.48050225e+00,4.07802038e+00,-1.02095556e-02,8.63382029e-02,9.11244661e-02,4.76094226e-02,8.81650499e-02,8.96366248e-02,8.26569521e-02,-1.07524647e-02,-1.79511439e-01,-3.51691240e-02,1.82929682e-02,-8.93189919e-03,8.18940188e-03,-7.53469263e-01,1.47041233e-03,1.23533061e-03,7.19928712e-03,4.28324376e-03,1.41245414e-02,4.65049296e-03,2.45164664e-03,-2.43959771e-02,-2.11223084e-02,-2.86767915e-03,9.04915397e-04,1.04141914e-03,7.70581941e-04,1.73089126e-01,4.45088122e+00,4.46140740e+00,-1.11686603e-02,3.08227387e-04,4.57985238e+00,-3.51691240e-02,-2.86767915e-03,4.47263359e+00,-1.12261923e-02,4.59403952e+00,-1.41871370e-02,4.49396118e+00,-3.25537845e-02,4.62525991e+00,-4.54075328e-02
"2009M06",2.14790000e+02,-3.86697610e-02,6.20000000e-01,2.30000000e+00,8.13000000e+00,5.54545455e+00,2.87014000e+04,1.78910000e+04,4.44196000e+04,9.10797000e+04,6.21127000e+04,8.38913685e+01,3.48600000e+02,9.73100000e+01,2.20000000e-01,2.19112000e+02,8.89120000e+01,8.83920000e+01,6.96409091e+01,5.36966081e+00,2.09556092e+00,1.02647012e+01,9.79205307e+00,1.07014361e+01,1.14194902e+01,1.10367058e+01,4.42952273e+00,5.85392513e+00,4.57790176e+00,5.38958301e+00,4.48764712e+00,4.48178147e+00,4.24335217e+00,-1.23679145e-02,8.19921260e-02,7.55949334e-02,2.33102594e-02,8.44988570e-02,9.61079314e-02,7.85634172e-02,-5.63030603e-03,-9.74983645e-02,-3.66245221e-02,1.69748355e-02,-1.02384817e-02,7.17565184e-03,-6.53591707e-01,8.26535986e-03,3.69686188e-03,1.11731440e-02,-3.00454502e-02,3.15225862e-04,1.13809808e-02,1.92093605e-03,-2.13584931e-02,4.69845663e-02,-1.95061917e-03,9.49737067e-04,5.92221653e-03,1.27921408e-03,1.65331791e-01,4.42952273e+00,4.45990353e+00,-9.30229715e-03,-1.50386273e-03,4.57790176e+00,-3.66245221e-02,-1.95061917e-03,4.47466646e+00,-1.47629297e-02,4.59359913e+00,-1.56973684e-02,4.49260453e+00,-3.27009991e-02,4.62234490e+00,-4.44431385e-02
"2009M07",2.14726000e+02,3.26056906e-01,-3.00000000e-01,1.65000000e+00,8.18000000e+00,5.20652174e+00,2.86029000e+04,1.84540000e+04,4.46390000e+04,9.18433000e+04,6.21600000e+04,8.71349198e+01,3.65600000e+02,9.72100000e+01,1.80000000e-01,2.19263000e+02,8.89220000e+01,8.84680000e+01,6.41522727e+01,5.36936280e+00,2.10169215e+00,1.02612634e+01,9.82303643e+00,1.07063632e+01,1.14278391e+01,1.10374670e+01,4.46745772e+00,5.90153984e+00,4.57687359e+00,5.39027192e+00,4.48775958e+00,4.48264090e+00,4.16125952e+00,-1.97819897e-02,9.48213018e-02,7.20932629e-02,3.77263031e-02,9.60277472e-02,1.00025564e-01,6.95901287e-02,2.26195926e-02,-1.13885345e-01,-3.70581048e-02,1.51555650e-02,-1.47686130e-02,6.23634282e-03,-7.31874518e-01,-2.98009855e-04,6.13122705e-03,-3.43779078e-03,3.09833560e-02,4.92710292e-03,8.34891660e-03,7.61229172e-04,3.79349901e-02,4.76147065e-02,-1.02817200e-03,6.88907926e-04,1.12464433e-04,8.59436896e-04,-8.20926501e-02,4.46745772e+00,4.48230570e+00,2.33118000e-02,2.24021675e-02,4.57687359e+00,-3.70581048e-02,-1.02817200e-03,4.47671513e+00,5.59056727e-03,4.59322850e+00,-1.63549125e-02,4.49571067e+00,-1.34049693e-02,4.61904550e+00,-4.21719143e-02
"2009M08",2.15445000e+02,6.61011440e-02,-7.30000000e-01,1.21000000e+00,8.26000000e+00,4.75000000e+00,2.86442000e+04,1.80521000e+04,4.36300000e+04,9.11467000e+04,6.23223000e+04,8.58585998e+01,3.37400000e+02,9.71500000e+01,1.50000000e-01,2.19496000e+02,8.91800000e+01,8.85990000e+01,7.10447619e+01,5.37270566e+00,2.11142459e+00,1.02627063e+01,9.80101730e+00,1.06835003e+01,1.14202256e+01,1.10400746e+01,4.45270176e+00,5.82126917e+00,4.57625618e+00,5.39133401e+00,4.49065680e+00,4.48412057e+00,4.26331013e+00,-1.49495453e-02,1.08594148e-01,5.93882250e-02,3.96439131e-02,8.05000855e-02,9.24751746e-02,6.67285324e-02,5.78897976e-03,-1.01648834e-01,-3.63860250e-02,1.42378102e-02,-1.10621584e-02,6.48834548e-03,-4.96006657e-01,3.34285979e-03,9.73243692e-03,1.44286810e-03,-2.20191277e-02,-2.28629293e-02,-7.61356757e-03,2.60760111e-03,-1.47559650e-02,-8.02706695e-02,-6.17411010e-04,1.06208658e-03,2.89721823e-03,1.47966616e-03,1.02050609e-01,4.45270176e+00,4.47417973e+00,5.83379598e-03,-8.12596650e-03,4.57625618e+00,-3.63860250e-02,-6.17411010e-04,4.47878357e+00,-4.60383384e-03,4.59293773e+00,-1.66815555e-02,4.48765417e+00,-1.34744388e-02,4.61502716e+00,-3.87709810e-02
"2009M09",2.15861000e+02,6.16536397e-01,3.00000000e-02,1.28000000e+00,8.32000000e+00,4.63636364e+00,2.94791000e+04,1.83428000e+04,4.34510000e+04,9.07371000e+04,6.24990000e+04,8.46820117e+01,3.32100000e+02,9.70400000e+01,7.00000000e-02,2.19920000e+02,8.93240000e+01,8.87550000e+01,6.94080952e+01,5.37463468e+00,2.11866225e+00,1.02914368e+01,9.81699241e+00,1.06793891e+01,1.14157216e+01,1.10429058e+01,4.43890320e+00,5.80543613e+00,4.57512326e+00,5.39326384e+00,4.49227021e+00,4.48587976e+00,4.24000351e+00,-1.38752462e-02,1.09106841e-01,8.62977207e-02,5.59664965e-02,6.99702293e-02,8.34094250e-02,6.26221337e-02,1.28057080e-02,-1.12919947e-01,-3.64265283e-02,1.46899463e-02,-1.02801469e-02,7.22563654e-03,-4.05485690e-01,1.92902547e-03,7.23766730e-03,2.87305583e-02,1.59751054e-02,-4.11112073e-03,-4.50398213e-03,2.83124944e-03,-1.37985528e-02,-1.58330417e-02,-1.13291119e-03,1.92983474e-03,1.61340957e-03,1.75919393e-03,-2.33066209e-02,4.43890320e+00,4.47543892e+00,1.08902111e-02,1.25918153e-03,4.57512326e+00,-3.64265283e-02,-1.13291119e-03,4.48087612e+00,-5.43720733e-03,4.59273579e+00,-1.76125231e-02,4.48603787e+00,-1.05989507e-02,4.61050552e+00,-3.53822521e-02
"2009M10",2.16509000e+02,-1.91487037e-01,-6.50000000e-01,8.60000000e-01,8.35000000e+00,4.50000000e+00,2.90761000e+04,1.86140000e+04,4.37735000e+04,9.14050000e+04,6.27720000e+04,8.70566509e+01,3.27500000e+02,9.69800000e+01,1.10000000e-01,2.20501000e+02,8.96630000e+01,8.90820000e+01,7.57154546e+01,5.37763212e+00,2.12226154e+00,1.02776718e+01,9.83166926e+00,1.06867839e+01,1.14230555e+01,1.10472644e+01,4.46655907e+00,5.79148806e+00,4.57450477e+00,5.39590223e+00,4.49605820e+00,4.48955729e+00,4.32698229e+00,-2.24219478e-03,1.03366497e-01,7.74668765e-02,5.67070293e-02,7.17715645e-02,8.32895718e-02,5.23968986e-02,2.43325754e-02,-1.15779333e-01,-3.40596474e-02,1.69823125e-02,1.33843426e-04,1.23227573e-02,-1.17282957e-02,2.99743500e-03,3.59928403e-03,-1.37650068e-02,1.46768588e-02,7.39474504e-03,7.33386728e-03,4.35855756e-03,2.76558646e-02,-1.39480733e-02,-6.18492959e-04,2.63838617e-03,3.78798913e-03,3.67752907e-03,8.69787880e-02,4.46655907e+00,4.48914359e+00,1.97624010e-02,1.37046717e-02,4.57450477e+00,-3.40596474e-02,-6.18492959e-04,4.48299684e+00,6.14675228e-03,4.59263047e+00,-1.81257029e-02,4.48197408e+00,7.16950921e-03,4.60611242e+00,-3.16076442e-02
